Today's Date:	16 March 2012	Date of Test:	9 March 2012, 06:07:54 AM
Filename:	MB_U04_DG23_Long-Turbo-New-Unit	Tester Channel:	22
Procedure:	MB_TAS5_DG23_Long_Turbo.000	Description:	Charger Internal Battery Long Turbo
Comment:	Previous unit failed
Rec#	Cyc#	Step	TestTime	StepTime	Amp-hr	Watt-hr	Amps	Volts	State	ES	DPt Time	ACImp/Ohms	DCIR/Ohms	VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	
26	1	6	  0d 00:21:43.0499992370605	  0d 00:02:0.0900000035762787	0.02637	0.10875	0.77028	4.14977	C	1	03/09/2012 6:29:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
27	1	6	  0d 00:22:43.0499992370605	  0d 00:03:0.0900000035762787	0.03902	0.16124	0.74990	4.15015	C	1	03/09/2012 6:30:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
28	1	6	  0d 00:23:43.0499992370605	  0d 00:04:0.0900000035762787	0.05141	0.21266	0.73854	4.15007	C	1	03/09/2012 6:31:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
29	1	6	  0d 00:24:43.0499992370605	  0d 00:05:0.0900000035762787	0.06367	0.26355	0.73358	4.15000	C	1	03/09/2012 6:32:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
30	1	6	  0d 00:25:43.0499992370605	  0d 00:06:0.0900000035762787	0.07589	0.31424	0.73228	4.15000	C	1	03/09/2012 6:33:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
31	1	6	  0d 00:26:43.0499992370605	  0d 00:07:0.0900000035762787	0.08808	0.36486	0.73152	4.15007	C	1	03/09/2012 6:34:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
32	1	6	  0d 00:27:43.0499992370605	  0d 00:08:0.0900000035762787	0.10027	0.41541	0.72992	4.15000	C	1	03/09/2012 6:35:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
33	1	6	  0d 00:28:42.9599990844727	  0d 00:09:0	0.11239	0.46575	0.72694	4.15000	C	129	03/09/2012 6:36:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
34	1	7	  0d 00:28:42.9599990844727	  0d 00:00:0	0.00000	0.00000	0.25002	4.15015	C	133	03/09/2012 6:36:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
35	1	8	  0d 00:28:42.9900016784668	  0d 00:00:0.0299999993294477	0.00000	0.00001	0.30022	3.93050	C	0	03/09/2012 6:36:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
36	1	8	  0d 00:29:42.9900016784668	  0d 00:01:0.0299999993294477	0.00500	0.01949	0.29999	3.88838	C	1	03/09/2012 6:37:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
37	1	8	  0d 00:30:42.9900016784668	  0d 00:02:0.0299999993294477	0.01000	0.03893	0.29992	3.88731	C	1	03/09/2012 6:38:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
38	1	8	  0d 00:31:42.9900016784668	  0d 00:03:0.0299999993294477	0.01500	0.05837	0.29999	3.88998	C	1	03/09/2012 6:39:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
39	1	8	  0d 00:32:42.9900016784668	  0d 00:04:0.0299999993294477	0.02000	0.07782	0.29992	3.89265	C	1	03/09/2012 6:40:38 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
