Today's Date:	08 March 2012	Date of Test:	28 February 2012, 12:37:31 AM
Filename:	MB_U06_TAS5_DG23_Long_Turbo_High_Float_Try2	Tester Channel:	19
Procedure:	MB_TAS5_DG23_Long_Turbo_High_Float.000	Description:	Charger Internal Battery Long Turbo High Float
Comment:	High Float #1
Rec#	Cyc#	Step	TestTime	StepTime	Amp-hr	Watt-hr	Amps	Volts	State	ES	DPt Time	ACImp/Ohms	DCIR/Ohms	VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	
36	1	7	  0d 00:30:1.11000001430511	  0d 00:10:0.0299999993294477	0.04167	0.15789	0.24994	3.79675	C	1	02/28/2012 1:07:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
37	1	7	  0d 00:31:1.11000001430511	  0d 00:11:0.0299999993294477	0.04583	0.17372	0.25010	3.80003	C	1	02/28/2012 1:08:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
38	1	7	  0d 00:32:1.11000001430511	  0d 00:12:0.0299999993294477	0.05000	0.18956	0.25002	3.80323	C	1	02/28/2012 1:09:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
39	1	7	  0d 00:33:1.11000001430511	  0d 00:13:0.0299999993294477	0.05417	0.20541	0.25002	3.80629	C	1	02/28/2012 1:10:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
40	1	7	  0d 00:34:1.11000001430511	  0d 00:14:0.0299999993294477	0.05833	0.22127	0.25002	3.80964	C	1	02/28/2012 1:11:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
41	1	7	  0d 00:35:1.11000001430511	  0d 00:15:0.0299999993294477	0.06250	0.23715	0.24994	3.81262	C	1	02/28/2012 1:12:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
42	1	7	  0d 00:36:1.11000001430511	  0d 00:16:0.0299999993294477	0.06667	0.25304	0.24987	3.81567	C	1	02/28/2012 1:13:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
43	1	7	  0d 00:37:1.11000001430511	  0d 00:17:0.0299999993294477	0.07083	0.26895	0.25010	3.81888	C	1	02/28/2012 1:14:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
44	1	7	  0d 00:38:1.11000001430511	  0d 00:18:0.0299999993294477	0.07500	0.28487	0.24994	3.82231	C	1	02/28/2012 1:15:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
45	1	7	  0d 00:39:1.11000001430511	  0d 00:19:0.0299999993294477	0.07917	0.30080	0.24994	3.82597	C	1	02/28/2012 1:16:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
46	1	7	  0d 00:40:1.11000001430511	  0d 00:20:0.0299999993294477	0.08333	0.31675	0.25002	3.82933	C	1	02/28/2012 1:17:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
47	1	7	  0d 00:41:1.11000001430511	  0d 00:21:0.0299999993294477	0.08750	0.33271	0.25002	3.83261	C	1	02/28/2012 1:18:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
48	1	7	  0d 00:42:1.11000001430511	  0d 00:22:0.0299999993294477	0.09166	0.34869	0.25002	3.83604	C	1	02/28/2012 1:19:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
49	1	7	  0d 00:43:1.11000001430511	  0d 00:23:0.0299999993294477	0.09583	0.36468	0.24994	3.83902	C	1	02/28/2012 1:20:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
50	1	7	  0d 00:44:1.11000001430511	  0d 00:24:0.0299999993294477	0.10000	0.38068	0.24994	3.84230	C	1	02/28/2012 1:21:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
51	1	7	  0d 00:45:1.11000001430511	  0d 00:25:0.0299999993294477	0.10416	0.39669	0.25010	3.84527	C	1	02/28/2012 1:22:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
52	1	7	  0d 00:46:1.11000001430511	  0d 00:26:0.0299999993294477	0.10833	0.41272	0.25002	3.84863	C	1	02/28/2012 1:23:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
53	1	7	  0d 00:47:1.11000001430511	  0d 00:27:0.0299999993294477	0.11250	0.42877	0.25002	3.85237	C	1	02/28/2012 1:24:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
54	1	7	  0d 00:48:1.11000001430511	  0d 00:28:0.0299999993294477	0.11666	0.44482	0.25010	3.85565	C	1	02/28/2012 1:25:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
55	1	7	  0d 00:49:1.11000001430511	  0d 00:29:0.0299999993294477	0.12083	0.46090	0.24994	3.85962	C	1	02/28/2012 1:26:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
56	1	7	  0d 00:50:1.11000001430511	  0d 00:30:0.0299999993294477	0.12500	0.47699	0.24994	3.86351	C	1	02/28/2012 1:27:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
57	1	7	  0d 00:51:1.11000001430511	  0d 00:31:0.0299999993294477	0.12916	0.49309	0.24994	3.86732	C	1	02/28/2012 1:28:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58	1	7	  0d 00:52:1.11000001430511	  0d 00:32:0.0299999993294477	0.13333	0.50921	0.25002	3.87083	C	1	02/28/2012 1:29:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
59	1	7	  0d 00:53:1.11000001430511	  0d 00:33:0.0299999993294477	0.13750	0.52535	0.24994	3.87472	C	1	02/28/2012 1:30:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
60	1	7	  0d 00:54:1.11000001430511	  0d 00:34:0.0299999993294477	0.14166	0.54150	0.24994	3.87823	C	1	02/28/2012 1:31:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
61	1	7	  0d 00:55:1.11000001430511	  0d 00:35:0.0299999993294477	0.14583	0.55767	0.25002	3.88205	C	1	02/28/2012 1:32:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
62	1	7	  0d 00:56:1.11000001430511	  0d 00:36:0.0299999993294477	0.15000	0.57385	0.24987	3.88602	C	1	02/28/2012 1:33:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
63	1	7	  0d 00:57:1.11000001430511	  0d 00:37:0.0299999993294477	0.15416	0.59005	0.24994	3.88998	C	1	02/28/2012 1:34:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
64	1	7	  0d 00:58:1.11000001430511	  0d 00:38:0.0299999993294477	0.15833	0.60627	0.25002	3.89425	C	1	02/28/2012 1:35:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
65	1	7	  0d 00:59:1.11000001430511	  0d 00:39:0.0299999993294477	0.16250	0.62250	0.24994	3.89868	C	1	02/28/2012 1:36:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
66	1	7	  0d 01:00:1.11000001430511	  0d 00:40:0.0299999993294477	0.16666	0.63875	0.25002	3.90341	C	1	02/28/2012 1:37:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
67	1	7	  0d 01:01:1.11000001430511	  0d 00:41:0.0299999993294477	0.17083	0.65503	0.25002	3.90799	C	1	02/28/2012 1:38:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
68	1	7	  0d 01:02:1.11000001430511	  0d 00:42:0.0299999993294477	0.17499	0.67132	0.25002	3.91257	C	1	02/28/2012 1:39:33 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
